vehicle_id,trip_id,timestamp,speed,lat,lon,bearing
SCS02,2941,1752787231,1.0,6.662148,100.31927,0.0
EMU32,2940,1752787247,0.0,5.393397,100.366295,0.0
SCS02,2941,1752787291,49.0,6.659768,100.31647,0.0
EMU32,2940,1752787307,7.0,5.391593,100.368675,0.0
SCS02,2941,1752787381,48.0,6.65347,100.30706,0.0
EMU32,2940,1752787397,12.0,5.388973,100.37163,0.0
SCS02,2941,1752787411,86.0,6.650497,100.302666,0.0
EMU32,2940,1752787427,13.0,5.388015,100.37254,0.0
EMU32,2940,1752787487,31.0,5.386272,100.375854,0.0
SCS02,2941,1752787471,81.0,6.642588,100.28822,0.0
SCS02,2941,1752787531,26.0,6.638735,100.283066,0.0
EMU32,2940,1752787547,46.0,5.382705,100.382675,0.0
SCS02,2941,1752787621,28.0,6.634208,100.27697,0.0
EMU32,2940,1752787637,30.0,5.3791,100.38955,0.0
SCS02,2941,1752787681,26.0,6.631283,100.27303,0.0
EMU32,2940,1752787697,59.0,5.376142,100.39515,0.0
EMU32,2940,1752787727,97.0,5.373098,100.400856,0.0
SCS02,2941,1752787711,25.0,6.629883,100.27115,0.0
SCS02,2941,1752787771,100.0,6.622975,100.2659,0.0
EMU32,2940,1752787787,77.0,5.367137,100.41481,0.0
SCS02,2941,1752787861,113.0,6.596132,100.26318,0.0
EMU32,2940,1752787877,0.0,5.364633,100.42129,0.0
SCS02,2941,1752787891,115.0,6.587138,100.26267,0.0
EMU32,2940,1752787907,59.0,5.363848,100.42326,0.0
SCS02,2941,1752787981,117.0,6.559875,100.25942,0.0
EMU32,2940,1752787997,67.0,5.367053,100.44315,0.0
SCS02,2941,1752788041,113.0,6.541888,100.259964,0.0
EMU32,2940,1752788057,0.0,5.366423,100.447235,0.0
SCS02,2941,1752788101,74.0,6.526017,100.257256,0.0
EMU32,2940,1752788117,56.0,5.365798,100.451775,0.0
SCS02,2941,1752788131,1.0,6.523158,100.25675,0.0
EMU32,2940,1752788147,56.0,5.364767,100.45667,0.0
SCS02,2941,1752788191,59.0,6.520478,100.25631,0.0
EMU32,2940,1752788207,47.0,5.359645,100.461914,0.0
EMU32,2940,1752788262,49.0,5.358715,100.46673,0.0
SCS02,2941,1752788251,113.0,6.505202,100.25371,0.0
EMU32,2940,1752788352,117.0,5.380447,100.469406,0.0
SCS02,2941,1752788341,114.0,6.47819,100.25369,0.0
SCS02,2941,1752788371,114.0,6.469405,100.255424,0.0
EMU32,2940,1752788382,109.0,5.389325,100.4705,0.0
SCS02,2941,1752788431,114.0,6.452308,100.26131,0.0
EMU32,2940,1752788442,113.0,5.406908,100.473236,0.0
SCS02,2941,1752788521,33.0,6.432275,100.26821,0.0
EMU32,2940,1752788532,116.0,5.43087,100.48583,0.0
SCS02,2941,1752788551,0.0,6.431273,100.268555,0.0
EMU32,2940,1752788562,107.0,5.438768,100.48957,0.0
SCS02,2941,1752788611,69.0,6.42825,100.269585,0.0
EMU32,2940,1752788622,98.0,5.454517,100.49373,0.0
SCS02,2941,1752788701,115.0,6.404018,100.27817,0.0
EMU32,2940,1752788712,84.0,5.475827,100.49626,0.0
SCS02,2941,1752788761,115.0,6.389423,100.28889,0.0
