vehicle_id,trip_id,timestamp,speed,lat,lon,bearing
SCS02,2941,1750972857,25.0,6.661922,100.31893,0.0
SCS02,2941,1750972917,39.0,6.659183,100.31565,0.0
SCS02,2941,1750972977,44.0,6.655558,100.31005,0.0
SCS02,2941,1750973007,58.0,6.653327,100.30688,0.0
SCS02,2941,1750973097,79.0,6.643353,100.28921,0.0
SCS02,2941,1750973157,27.0,6.638888,100.28324,0.0
SCS02,2941,1750973187,35.0,6.637475,100.28132,0.0
SCS02,2941,1750973277,34.0,6.632613,100.27482,0.0
SCS02,2941,1750973337,32.0,6.629575,100.27074,0.0
SCS02,2941,1750973395,110.0,6.621765,100.26547,0.0
SCS02,2941,1750973425,122.0,6.61288,100.26412,0.0
SCS02,2941,1750973485,118.0,6.594743,100.263176,0.0
SCS02,2941,1750973575,124.0,6.567735,100.25909,0.0
SCS02,2941,1750973605,122.0,6.558382,100.25946,0.0
SCS02,2941,1750973665,120.0,6.540335,100.25969,0.0
SCS02,2941,1750973755,13.0,6.523305,100.25676,0.0
SCS02,2941,1750973815,61.0,6.521195,100.25641,0.0
SCS02,2941,1750973875,117.0,6.505545,100.25375,0.0
SCS02,2941,1750973905,119.0,6.496682,100.25339,0.0
SCS02,2941,1750973995,119.0,6.469743,100.255264,0.0
SCS02,2941,1750974055,120.0,6.452642,100.26115,0.0
SCS02,2941,1750974115,85.0,6.437538,100.26636,0.0
SCS02,2941,1750974145,40.0,6.433212,100.26784,0.0
SCS02,2941,1750974205,0.0,6.431343,100.26848,0.0
SCS02,2941,1750974265,107.0,6.423792,100.27109,0.0
SCS02,2941,1750974325,120.0,6.406697,100.276985,0.0
SCS02,2941,1750974415,119.0,6.384498,100.292534,0.0
SCS02,2941,1750974445,107.0,6.377417,100.29783,0.0
SCS02,2941,1750974535,0.0,6.370277,100.30311,0.0
SCS02,2941,1750974595,116.0,6.36249,100.308975,0.0
SCS02,2941,1750974655,120.0,6.348203,100.319626,0.0
SCS02,2941,1750974715,119.0,6.333687,100.330475,0.0
SCS02,2941,1750974745,120.0,6.326457,100.3359,0.0
SCS02,2941,1750974833,119.0,6.302863,100.34677,0.0
SCS02,2941,1750974923,119.0,6.27626,100.35222,0.0
SCS02,2941,1750974983,119.0,6.258558,100.355835,0.0
SCS02,2941,1750975043,115.0,6.241012,100.35942,0.0
SCS02,2941,1750975073,118.0,6.23254,100.361145,0.0
SCS02,2941,1750975133,120.0,6.214775,100.36477,0.0
SCS02,2941,1750975163,119.0,6.205928,100.36658,0.0
SCS02,2941,1750975283,17.0,6.182983,100.37501,0.0
SCS02,2941,1750975332,6.0,6.182702,100.375175,0.0
SCS02,2941,1750975380,113.0,6.17467,100.37836,0.0
SCS02,2941,1750975440,119.0,6.156495,100.37964,0.0
SCS02,2941,1750975500,120.0,6.138463,100.38055,0.0
SCS02,2941,1750975560,101.0,6.122013,100.373695,0.0
SCS02,2941,1750975620,21.0,6.113567,100.369835,0.0
SCS02,2941,1750975690,6.0,6.112443,100.36927,0.0
SCS02,2941,1750975745,116.0,6.102253,100.367226,0.0
SCS02,2941,1750975805,120.0,6.087073,100.37586,0.0
SCS02,2941,1750975865,120.0,6.071188,100.38456,0.0
SCS02,2941,1750975925,111.0,6.055822,100.393234,0.0
SCS02,2941,1750975985,110.0,6.040275,100.40201,0.0
SCS02,2941,1750976045,37.0,6.032343,100.4065,0.0
SCS02,2941,1750976105,121.0,6.020948,100.41296,0.0
SCS02,2941,1750976165,120.0,6.00507,100.42194,0.0
SCS02,2941,1750976225,119.0,5.98936,100.43082,0.0
SCS02,2941,1750976285,83.0,5.975105,100.43889,0.0
SCS02,2941,1750976345,0.0,5.971543,100.44088,0.0
SCS02,2941,1750976375,42.0,5.970703,100.44136,0.0
SCS02,2941,1750976465,120.0,5.950067,100.45304,0.0
SCS02,2941,1750976525,119.0,5.933823,100.46083,0.0
SCS02,2941,1750976585,119.0,5.916948,100.467316,0.0
SCS02,2941,1750976615,119.0,5.908513,100.470566,0.0
SCS02,2941,1750976675,119.0,5.89151,100.476776,0.0
SCS02,2941,1750976765,119.0,5.864433,100.47692,0.0
SCS18,2944,1750976756,19.0,5.392897,100.36698,0.0
SCS18,2944,1750976816,25.0,5.39122,100.36939,0.0
