vehicle_id,trip_id,timestamp,speed,lat,lon,bearing
SCS03,weekday_2071,1733241639,79.0,2.756998,101.81609,0.0
SCS03,weekday_2071,1733241679,40.0,2.755223,101.82242,0.0
SCS03,weekday_2071,1733241759,0.0,2.75375,101.82754,0.0
SCS03,weekday_2071,1733241819,35.0,2.75337,101.82882,0.0
SCS03,weekday_2071,1733241879,34.0,2.75206,101.833664,0.0
SCS03,weekday_2071,1733241939,111.0,2.74911,101.84423,0.0
SCS03,weekday_2071,1733241999,98.0,2.744713,101.85988,0.0
SCS03,weekday_2071,1733242039,44.0,2.742945,101.866165,0.0
SCS03,weekday_2071,1733242119,0.0,2.74118,101.872505,0.0
SCS03,weekday_2071,1733242139,0.0,2.74118,101.872505,0.0
SCS03,weekday_2071,1733242296,75.0,2.741107,101.89176,0.0
SCS03,weekday_2071,1733242356,27.0,2.736578,101.895004,0.0
SCS03,weekday_2071,1733242396,37.0,2.733808,101.89675,0.0
SCS03,weekday_2071,1733242476,100.0,2.725397,101.911,0.0
SCS03,weekday_2071,1733242536,53.0,2.7232,101.92076,0.0
SCS03,weekday_2071,1733242576,31.0,2.72417,101.92449,0.0
SCS03,weekday_2071,1733242656,27.0,2.722372,101.92991,0.0
SCS03,weekday_2071,1733242696,28.0,2.721647,101.93265,0.0
SCS03,weekday_2071,1733242756,13.0,2.721102,101.934784,0.0
SCS03,weekday_2071,1733242836,30.0,2.719877,101.938484,0.0
SCS03,weekday_2071,1733242876,15.0,2.718502,101.94104,0.0
SCS03,weekday_2071,1733242956,15.0,2.718225,101.94137,0.0
SCS03,weekday_2071,1733243016,31.0,2.715867,101.94485,0.0
SCS03,weekday_2071,1733243076,94.0,2.709658,101.951645,0.0
SCS03,weekday_2071,1733243136,84.0,2.700392,101.96076,0.0
SCS03,weekday_2071,1733243196,60.0,2.694728,101.96997,0.0
SCS03,weekday_2071,1733243256,0.0,2.6901,101.972,0.0
SCS03,weekday_2071,1733243256,0.0,2.6901,101.972,0.0
EMU31,2900,1733258639,95.0,4.61606,101.09315,0.0
