vehicle_id,trip_id,timestamp,speed,lat,lon,bearing
ETS214,9180,1765555211,133.0,5.192712,100.48064,0.0
ETS218,9278,1765555207,0.0,3.684642,101.518555,0.0
ETS207,9052,1765555212,135.0,4.37975,101.09282,0.0
ETS214,9180,1765555271,135.0,5.211172,100.49054,0.0
SCS02,weekend_2067,1765555250,0.0,2.715303,101.945244,0.0
ETS218,9278,1765555267,0.0,3.68517,101.518166,0.0
DMU05,59,1765555226,73.0,4.276647,101.9209,0.0
ETS207,9052,1765555302,134.0,4.40628,101.07689,0.0
ETS214,9180,1765555301,134.0,5.221675,100.491135,0.0
SCS02,weekend_2067,1765555340,0.0,2.715303,101.945244,0.0
DMU05,59,1765555316,43.0,4.262412,101.92586,0.0
ETS218,9278,1765555327,0.0,3.685053,101.5178,0.0
ETS207,9052,1765555332,140.0,4.415497,101.07178,0.0
ETS214,9180,1765555331,133.0,5.232142,100.48869,0.0
SCS02,weekend_2067,1765555340,0.0,2.715303,101.945244,0.0
DMU05,59,1765555376,0.0,4.257853,101.92529,0.0
ETS218,9278,1765555387,116.0,3.69501,101.50732,0.0
SCS02,weekend_2067,1765555400,0.0,2.715303,101.945244,0.0
ETS214,9180,1765555391,132.0,5.252953,100.484116,0.0
DMU05,59,1765555406,3.0,4.257853,101.92529,0.0
ETS218,9278,1765555417,124.0,3.701927,101.499954,0.0
ETS214,9180,1765555451,121.0,5.273612,100.47946,0.0
SCS02,weekend_2067,1765555460,0.0,2.715303,101.945244,0.0
DMU05,59,1765555466,42.0,4.25446,101.927574,0.0
ETS218,9278,1765555477,118.0,3.712158,101.48526,0.0
SCS02,weekend_2067,1765555520,0.0,2.715303,101.945244,0.0
ETS207,9052,1765555542,0.0,4.459438,101.04942,0.0
ETS214,9180,1765555571,119.0,5.305547,100.47805,0.0
DMU05,59,1765555526,43.0,4.250698,101.93348,0.0
ETS218,9278,1765555537,109.0,3.721062,101.47004,0.0
ETS214,9180,1765555631,139.0,5.324663,100.46998,0.0
ETS207,9052,1765555572,0.0,4.459323,101.04952,0.0
SCS02,weekend_2067,1765555580,0.0,2.715303,101.945244,0.0
ETS218,9278,1765555627,93.0,3.737898,101.455215,0.0
DMU05,59,1765555616,68.0,4.248545,101.945885,0.0
SCS02,weekend_2067,1765555670,0.0,2.715303,101.945244,0.0
ETS214,9180,1765555691,111.0,5.344645,100.469124,0.0
ETS207,9052,1765555662,81.0,4.464592,101.04685,0.0
ETS218,9278,1765555657,109.0,3.744363,101.45072,0.0
ETS207,9052,1765555692,98.0,4.47092,101.04304,0.0
SCS02,weekend_2067,1765555730,0.0,2.715303,101.945244,0.0
ETS214,9180,1765555721,98.0,5.352345,100.46671,0.0
