vehicle_id,trip_id,timestamp,speed,lat,lon,bearing
SCS05,weekend_2071,1732896050,35.0,2.755072,101.82312,0.0
SCS05,weekend_2071,1732896110,11.0,2.753817,101.8274,0.0
SCS05,weekend_2071,1732896150,0.0,2.75379,101.8275,0.0
SCS05,weekend_2071,1732896210,35.0,2.752978,101.83039,0.0
SCS05,weekend_2071,1732896290,107.0,2.749992,101.84119,0.0
SCS05,weekend_2071,1732896330,53.0,2.747305,101.850746,0.0
SCS05,weekend_2071,1732896370,67.0,2.746192,101.85471,0.0
SCS05,weekend_2071,1732896450,31.0,2.741368,101.87182,0.0
SCS05,weekend_2071,1732896490,0.0,2.741183,101.87249,0.0
SCS05,weekend_2071,1732896590,102.0,2.738678,101.8815,0.0
SCS05,weekend_2071,1732896650,49.0,2.74026,101.89308,0.0
SCS05,weekend_2071,1732896670,48.0,2.738212,101.894295,0.0
SCS05,weekend_2071,1732896750,47.0,2.732342,101.89784,0.0
SCS05,weekend_2071,1732896790,106.0,2.725825,101.90403,0.0
SCS05,weekend_2071,1732896890,67.0,2.72356,101.92293,0.0
SCS05,weekend_2071,1732896910,63.0,2.723893,101.925995,0.0
SCS05,weekend_2071,1732896970,23.0,2.721327,101.93402,0.0
SCS05,weekend_2071,1732897030,57.0,2.719672,101.93904,0.0
SCS05,weekend_2071,1732897130,23.0,2.717787,101.942024,0.0
SCS05,weekend_2071,1732897190,41.0,2.714925,101.94634,0.0
SCS05,weekend_2071,1732897210,70.0,2.713503,101.94845,0.0
SCS05,weekend_2071,1732897310,80.0,2.69867,101.9637,0.0
SCS05,weekend_2071,1732897350,62.0,2.695022,101.96978,0.0
SCS05,weekend_2071,1732897430,0.0,2.690132,101.97194,0.0
SCS05,weekend_2071,1732897490,74.0,2.684157,101.974625,0.0
SCS05,weekend_2071,1732897550,70.0,2.676222,101.98138,0.0
SCS05,weekend_2071,1732897590,76.0,2.67164,101.98692,0.0
SCS05,weekend_2071,1732897670,40.0,2.6634,101.993576,0.0
SCS05,weekend_2071,1732897670,40.0,2.6634,101.993576,0.0
EMU26,2940,1732915657,75.0,5.366937,100.41536,0.0
EMU39,2941,1732915672,112.0,6.600808,100.263245,0.0
EMU39,2941,1732915692,112.0,6.595147,100.26323,0.0
EMU26,2940,1732915697,32.0,5.36498,100.4204,0.0
EMU26,2940,1732915777,55.0,5.363998,100.422966,0.0
EMU39,2941,1732915792,120.0,6.566147,100.25921,0.0
SCS03,weekend_2302,1732915837,0.0,2.999385,101.39176,0.0
EMU26,2940,1732915837,93.0,5.363672,100.43403,0.0
EMU35,2901,1732915852,23.0,5.392847,100.36735,0.0
EMU39,2941,1732915852,113.0,6.548715,100.2599,0.0
EMU39,2941,1732915872,114.0,6.54295,100.2601,0.0
EMU35,2901,1732915872,22.0,5.392077,100.36836,0.0
SCS03,weekend_2302,1732915877,6.0,2.999603,101.39155,0.0
EMU26,2940,1732915877,77.0,5.367037,100.44219,0.0
SCS03,weekend_2302,1732915957,14.0,3.001933,101.39103,0.0
EMU35,2901,1732915972,58.0,5.386208,100.37613,0.0
EMU39,2941,1732915972,28.0,6.52399,100.25701,0.0
EMU26,2940,1732915957,0.0,5.36644,100.44731,0.0
EMU39,2941,1732915992,0.0,6.523375,100.2569,0.0
EMU35,2901,1732915992,92.0,5.384407,100.37959,0.0
SCS03,weekend_2302,1732915997,19.0,3.003463,101.392204,0.0
EMU26,2940,1732915997,12.0,5.366418,100.44758,0.0
EMU26,2940,1732916077,50.0,5.365125,100.45568,0.0
SCS03,weekend_2302,1732916077,39.0,3.008168,101.39723,0.0
EMU35,2901,1732916092,102.0,5.372288,100.402435,0.0
EMU39,2941,1732916092,118.0,6.50896,100.25446,0.0
SCS03,weekend_2302,1732916117,33.0,3.01072,101.39998,0.0
EMU35,2901,1732916112,98.0,5.370198,100.407005,0.0
EMU26,2940,1732916097,49.0,5.364098,100.45793,0.0
EMU39,2941,1732916105,116.0,6.504905,100.25373,0.0
SCS03,weekend_2302,1732916177,0.0,3.013043,101.40246,0.0
EMU26,2940,1732916175,43.0,5.357232,100.46416,0.0
EMU39,2941,1732916165,119.0,6.487697,100.25361,0.0
EMU35,2901,1732916172,64.0,5.365762,100.41843,0.0
SCS03,weekend_2302,1732916257,20.0,3.014525,101.40404,0.0
SCS12,weekend_2206,1732916257,5.0,2.463937,102.225685,0.0
EMU26,2940,1732916255,80.0,5.366153,100.46772,0.0
EMU35,2901,1732916272,82.0,5.363092,100.425285,0.0
EMU39,2941,1732916265,118.0,6.45945,100.258865,0.0
EMU39,2941,1732916285,115.0,6.45385,100.260826,0.0
EMU35,2901,1732916292,104.0,5.362338,100.4299,0.0
SCS03,weekend_2302,1732916297,39.0,3.016425,101.40609,0.0
SCS12,weekend_2206,1732916297,25.0,2.46496,102.22379,0.0
EMU26,2940,1732916295,121.0,5.376383,100.469,0.0
EMU39,2941,1732916365,65.0,6.43481,100.26738,0.0
SCS03,weekend_2302,1732916377,7.0,3.02025,101.41015,0.0
SCS12,weekend_2206,1732916377,48.0,2.46864,102.21711,0.0
EMU26,2940,1732916375,122.0,5.400625,100.472,0.0
EMU35,2901,1732916392,11.0,5.366482,100.44723,0.0
EMU39,2941,1732916405,14.0,6.431532,100.26854,0.0
EMU35,2901,1732916412,0.0,5.36647,100.44732,0.0
EMU24,2943,1732916411,0.0,6.662682,100.31975,0.0
SCS12,weekend_2206,1732916417,102.0,2.469847,102.20954,0.0
SCS03,weekend_2302,1732916417,13.0,3.020337,101.410225,0.0
EMU26,2940,1732916415,119.0,5.411898,100.47504,0.0
SCS03,weekend_2302,1732916497,74.0,3.027655,101.41807,0.0
SCS12,weekend_2206,1732916497,113.0,2.452537,102.19548,0.0
EMU26,2940,1732916495,124.0,5.432897,100.48716,0.0
EMU35,2901,1732916512,101.0,5.364703,100.456856,0.0
EMU24,2943,1732916511,30.0,6.659985,100.316795,0.0
EMU39,2941,1732916505,111.0,6.420092,100.27243,0.0
SCS12,weekend_2206,1732916557,111.0,2.460458,102.18286,0.0
SCS03,weekend_2302,1732916557,25.0,3.032317,101.423065,0.0
EMU26,2940,1732916555,126.0,5.450773,100.49279,0.0
EMU35,2901,1732916572,117.0,5.35093,100.467316,0.0
EMU24,2943,1732916571,50.0,6.656242,100.311134,0.0
EMU39,2941,1732916565,113.0,6.403403,100.278564,0.0
SCS03,weekend_2302,1732916597,14.0,3.033717,101.42457,0.0
SCS12,weekend_2206,1732916597,106.0,2.471332,102.18141,0.0
EMU26,2940,1732916595,119.0,5.462662,100.49591,0.0
